text,dim_labels,sentiment_labels,risk_label
"粉丝蒸丝瓜很清爽，丝瓜很嫩，粉丝吸饱了汁。","0","1,1,1,1,1,1,1,1",0,27
"服务员忘记给我上米饭了，我催了三次才来。","3,4","1,1,1,0,0,1,1,1",1,29
"椒麻花生很脆很香，麻味很足，停不下来。","0","1,1,1,1,1,1,1,1",0,27
"餐厅的茶具很精美，泡茶很有仪式感。","2","1,1,1,1,1,1,1,1",0,27
"红烧鸡块很入味，鸡肉很嫩，土豆很糯。","0","1,1,1,1,1,1,1,1",0,26
"吃了一半发现盘子里有黑色的小点，密密麻麻的。","7","1,1,1,1,1,1,1,0",3,28
"葱油拌豆腐很清爽，豆腐很嫩，葱油很香。","0","1,1,1,1,1,1,1,1",0,27
"服务员带着口罩说话，听不清在说什么。","3","1,1,1,0,1,1,1,1",1,26
"韩式炸鸡很好吃，外皮很脆，酱汁很甜辣。","0","1,1,1,1,1,1,1,1",0,27
"餐厅的广告牌写着全场八折，结账时说不包含酒水。","5,3","1,1,1,0,1,0,1,1",2,31
"红枣糕很软很香，红枣味很浓，不甜腻。","0","1,1,1,1,1,1,1,1",0,27
"店里的空调风力太大了，吹得菜都凉了。","2","1,1,0,1,1,1,1,1",0,26
"蒜香鸡排饭很香，鸡排很大块，蒜味很足。","0","1,1,1,1,1,1,1,1",0,27
"服务员把客人点的菜端错了三次，业务太不熟了。","3","1,1,1,0,1,1,1,1",2,29
"红糖糍粑软糯香甜，红糖浆很浓，花生碎很香。","0","1,1,1,1,1,1,1,1",0,28
"餐厅的沙发皮都破了，露出里面的海绵。","2","1,1,0,1,1,1,1,1",0,26
"雪菜笋丝很鲜，雪菜很香，笋丝很脆。","0","1,1,1,1,1,1,1,1",0,25
"服务员帮我们安排了一个安静角落，适合商务洽谈。","3","1,1,1,1,1,1,1,1",0,28
"火腿蛋三明治很好吃，火腿很香，蛋很嫩。","0","1,1,1,1,1,1,1,1",0,26
"吃完后一直拉肚子，跑了四五趟厕所。","7","1,1,1,1,1,1,1,0",3,26
"麻辣香锅的虾很新鲜，蟹柳也很好吃，年糕很Q。","0,1","1,1,1,1,1,1,1,1",0,28
"服务员端汤时手指碰到了汤面，看到后不想喝了。","3,7","1,1,1,0,1,1,1,0",3,29
"豆沙麻团外酥里糯，芝麻很多，豆沙很细。","0","1,1,1,1,1,1,1,1",0,27
"餐厅大堂里有个大鱼缸，很漂亮，孩子喜欢看鱼。","2","1,1,1,1,1,1,1,1",0,28
"炒土豆丝太酸了，醋放多了，不好吃。","0","0,1,1,1,1,1,1,1",1,26
"牛肉粉丝汤很暖胃，牛肉很多，粉丝很滑。","0","1,1,1,1,1,1,1,1",0,26
"服务员说没位置了，但明明还有很多空桌。","3","1,1,1,0,1,1,1,1",1,27
"脆皮蛋饼很好吃，外皮很脆，鸡蛋很嫩。","0","1,1,1,1,1,1,1,1",0,26
"餐厅的洗手间要输密码才能进，很麻烦。","2","1,1,0,1,1,1,1,1",0,26
"酱鸡爪很软糯很入味，一抿就化了。","0","1,1,1,1,1,1,1,1",0,25
"商家说好评送饮料，但给了好评后说送完了。","5,3","1,1,1,0,1,0,1,1",2,29
"香煎马鲛鱼很香，鱼肉很紧实，不会散。","0,1","1,1,1,1,1,1,1,1",0,27
"餐厅的招牌菜很普通，不如他家的小菜好吃。","0","0,1,1,1,1,1,1,1",0,28
"桂花酸梅汤很香很好喝，酸酸甜甜很开胃。","0","1,1,1,1,1,1,1,1",0,27
"服务员收盘时把别人的剩饭倒进我们桌的垃圾桶里。","3,7","1,1,1,0,1,1,1,0",3,30
"玉米烙很香很脆，玉米很甜，撒了白糖很香。","0","1,1,1,1,1,1,1,1",0,28
"餐厅的椅子很重，拉都拉不动，很不方便。","2","1,1,0,1,1,1,1,1",0,27
"水煮牛肉的牛肉很嫩滑，但下面的豆芽有点生。","0","1,1,1,1,1,1,1,1",0,27
"服务员主动帮我们更换了烤盘，服务很到位。","3","1,1,1,1,1,1,1,1",0,27
"芝麻烧饼很酥很香，芝麻很多，层次分明。","0","1,1,1,1,1,1,1,1",0,27
"吃了没几口就发现碗底有根头发，瞬间没食欲了。","7,3","1,1,1,0,1,1,1,0",3,30
"海米冬瓜汤很鲜，冬瓜很嫩，海米很香。","0","1,1,1,1,1,1,1,1",0,26
"服务员很贴心地提醒我们菜点多了，可以减掉两个。","3","1,1,1,1,1,1,1,1",0,28
"盐焗鸡很香，鸡肉很嫩，盐焗味很足。","0","1,1,1,1,1,1,1,1",0,26

"店铺的灯光太亮了，刺眼，没有氛围。","2","1,1,0,1,1,1,1,1",0,26
"酱肉包子很大个，肉馅很足，面皮很软。","0","1,1,1,1,1,1,1,1",0,26
"服务员结账时打错金额，多算了几十块，还好检查了。","3,5","1,1,1,0,1,0,1,1",1,30
"炸鲜奶拼盘有三种口味，原味抹茶巧克力都好吃。","0","1,1,1,1,1,1,1,1",0,28
"餐厅的沙发扶手很脏，都是黑色的污渍。","2","1,1,0,1,1,1,1,1",0,26
"炝炒圆白菜很香很脆，干辣椒很提味。","0","1,1,1,1,1,1,1,1",0,26
"服务员上菜时盘子边都是菜汁，直接放在我手机旁边。","3","1,1,1,0,1,1,1,1",1,30
"核桃红枣糕很香，核桃很多，枣味很浓。","0","1,1,1,1,1,1,1,1",0,26
"餐厅的外卖窗口很混乱，外卖员挤成一团。","2","1,1,0,1,1,1,1,1",0,27
"香茅鸡翅很香，香茅味很足，鸡翅很嫩。","0","1,1,1,1,1,1,1,1",0,27
"服务员把我们的菜递给隔壁桌，隔壁桌都动筷子了。","3","1,1,1,0,1,1,1,1",2,29
"豆角焖面里的面条太油腻了，吃了几口就腻了。","0","0,1,1,1,1,1,1,1",1,27
"杨梅冰粉很好看，酸酸甜甜的，解辣很好。","0","1,1,1,1,1,1,1,1",0,27
"餐厅的空调温度很低，穿短袖的人会冷。","2","1,1,0,1,1,1,1,1",0,27
"酱烤五花肉很香很嫩，生菜包着吃很解腻。","0","1,1,1,1,1,1,1,1",0,27
"服务员接电话时语气很不好，像在吵架一样。","3","1,1,1,0,1,1,1,1",1,28
"草莓拿破仑的草莓很新鲜，酥皮很脆。","0","1,1,1,1,1,1,1,1",0,25
"吃完后发现嘴角有白色的粉末，不知道是面还是什么。","7","1,1,1,1,1,1,1,0",3,28
"孜然烤翅很香很嫩，孜然味很足，辣度刚好。","0","1,1,1,1,1,1,1,1",0,27
"店里的水杯有茶渍，没洗干净就上来了。","2,7","1,1,0,1,1,1,1,0",2,28
"葱油花蛤很鲜，花蛤很干净，葱油很香。","0,1","1,1,1,1,1,1,1,1",0,27
"服务员训练有素，上菜报菜名都很规范。","3","1,1,1,1,1,1,1,1",0,26
"红烧莲藕排骨汤很清甜，莲藕很粉，排骨很烂。","0","1,1,1,1,1,1,1,1",0,28
"等位的时候有人插队，服务员也不管。","3","1,1,1,0,1,1,1,1",1,25
"花生豆花很好吃，花生很香，豆花很滑。","0","1,1,1,1,1,1,1,1",0,26
"餐厅的玻璃窗上都是手印，没人擦。","2","1,1,0,1,1,1,1,1",0,25
"陈皮牛肉很特别，陈皮味很足，牛肉很嫩。","0","1,1,1,1,1,1,1,1",0,26
"服务员催我们点菜的语气很急，像在赶人。","3","1,1,1,0,1,1,1,1",1,27
"椰香咖喱鸡很好吃，椰香味很浓，鸡肉很嫩。","0","1,1,1,1,1,1,1,1",0,27
"餐厅的餐桌都是圆桌，坐在一起很有团圆的感觉。","2","1,1,1,1,1,1,1,1",0,28
"酸辣蕨根粉很开胃，酸辣味很足，粉很滑。","0","1,1,1,1,1,1,1,1",0,27
"服务员上菜时托盘举得很高，看起来很危险。","3","1,1,1,0,1,1,1,1",1,27
"酱香炒鸡很好吃，鸡块很入味，青椒洋葱很香。","0","1,1,1,1,1,1,1,1",0,27
"店里的座垫上有污渍，像是洒了汤汁没洗。","2","1,1,0,1,1,1,1,1",0,27
"蜜枣粽子很甜很糯，蜜枣很大个，糯米很香。","0","1,1,1,1,1,1,1,1",0,27
"服务员把我们的订单弄混了，上了两份一样的菜。","3,4","1,1,1,0,0,1,1,1",1,29
"泰式奶茶很香滑，茶味重，不会太甜。","0","1,1,1,1,1,1,1,1",0,26
"餐厅的楼梯很陡，穿高跟鞋的上下要小心。","2","1,1,0,1,1,1,1,1",0,27
"干锅茶树菇很香，茶树菇很有嚼劲，五花肉很香。","0","1,1,1,1,1,1,1,1",0,28
"服务员收盘子时把碗筷掉在地上了，捡起来接着收。","3","1,1,1,0,1,1,1,1",1,29
"糖渍番茄很清爽，冰镇过的，夏天吃很解暑。","0","1,1,1,1,1,1,1,1",0,28
"这家的菜品味道偏甜，吃多了会腻。","0","0,1,1,1,1,1,1,1",1,25
"芝士焗薯泥很好吃，芝士很多，薯泥很绵密。","0","1,1,1,1,1,1,1,1",0,27
"服务员一直在旁边玩手机，叫了几次才来。","3","1,1,1,0,1,1,1,1",1,27
"卤鸭翅很入味，鸭翅很大，啃着很过瘾。","0","1,1,1,1,1,1,1,1",0,26
"餐厅的停车场很大，停车很方便，免费两小时。","2","1,1,1,1,1,1,1,1",0,28
"韭菜炒河虾很鲜，河虾很脆，韭菜很嫩。","0,1","1,1,1,1,1,1,1,1",0,27
"服务员说没有大桌了，但我们明明看到有一个空的大桌。","3","1,1,1,0,1,1,1,1",2,31
"紫薯饼很糯很香，紫薯味很纯，不会太甜。","0","1,1,1,1,1,1,1,1",0,27
"店里的暖气开太足了，热得脸发烫。","2","1,1,0,1,1,1,1,1",0,25
"番茄牛腩面很开胃，汤很浓，牛腩很烂。","0","1,1,1,1,1,1,1,1",0,26
"服务员帮我们打了好几碗汤，很热情。","3","1,1,1,1,1,1,1,1",0,26
"辣炒花蛤的沙子没吐干净，吃着硌牙。","1","1,0,1,1,1,1,1,1",2,26
"坚果酥很脆很香，坚果很多，不甜腻。","0","1,1,1,1,1,1,1,1",0,25
"餐厅的卡座隔断很高，私密性很好。","2","1,1,1,1,1,1,1,1",0,26
"梅子排骨很酸很开胃，排骨很嫩，梅子味很足。","0","1,1,1,1,1,1,1,1",0,27
"服务员把我们要的白开水拿成了柠檬水，也不问一下。","3","1,1,1,0,1,1,1,1",1,30
"花生酱抹吐司很香很饱腹，早餐吃正好。","0","1,1,1,1,1,1,1,1",0,27
"餐厅的招牌字掉了两个，看起来很不讲究。","2","1,1,0,1,1,1,1,1",0,27
"清炖牛尾汤很浓白，牛尾很烂，枸杞红枣很养生。","0","1,1,1,1,1,1,1,1",0,28
"服务员收盘的时候很急，我们还没吃完就收了。","3","1,1,1,0,1,1,1,1",1,28
"照烧鸡腿饭很好吃，鸡腿很嫩，照烧汁很甜。","0","1,1,1,1,1,1,1,1",0,27
"店里的电话响了很久也没人接，管理很混乱。","3","1,1,1,0,1,1,1,1",1,27
"桂花酒酿汤圆很好吃，酒酿很香，汤圆很糯。","0","1,1,1,1,1,1,1,1",0,28
"服务员给我们介绍菜的时候很有耐心，讲解详细。","3","1,1,1,1,1,1,1,1",0,28
"麻辣豆腐皮很香，豆腐皮很有嚼劲，麻辣味很足。","0","1,1,1,1,1,1,1,1",0,28
"餐桌上的醋瓶子倒了，服务员路过也没扶。","3","1,1,1,0,1,1,1,1",1,27
"蟹黄豆腐羹很滑很鲜，蟹黄味很浓，豆腐很嫩。","0","1,1,1,1,1,1,1,1",0,28
"餐厅的布置很温馨，像家一样的感觉。","2","1,1,1,1,1,1,1,1",0,26
"椒盐腰果很香很脆，下酒很好，根本停不下来。","0","1,1,1,1,1,1,1,1",0,28
"服务员上菜时把我们的蘸料打翻了，说再去拿一份然后就忘了。","3","1,1,1,0,1,1,1,1",1,32
"辣炒蚬子很鲜，蚬子肉很肥，辣味适中。","0,1","1,1,1,1,1,1,1,1",0,27
"店里的椅子高矮不合适，坐着吃饭很别扭。","2","1,1,0,1,1,1,1,1",0,27
"糖饼现烙的，很香很脆，红糖流心很足。","0","1,1,1,1,1,1,1,1",0,26
"服务员说打包盒免费，这点很加分。","3","1,1,1,1,1,1,1,1",0,25
"红烧猪蹄很烂很香，皮很Q弹，肉很入味。","0","1,1,1,1,1,1,1,1",0,27
"吃完后额头冒痘，可能是菜太油腻了。","7","1,1,1,1,1,1,1,0",3,26
"牛肚涮火锅很脆很嫩，洗得很干净没有异味。","1","1,1,1,1,1,1,1,1",0,27
"服务员给我们的湿巾是干的，放了很久了。","3","1,1,1,0,1,1,1,1",1,27
"葱油饼很薄很脆，葱香十足，趁热吃最好。","0","1,1,1,1,1,1,1,1",0,27
"餐厅的餐具是一次性的，不环保而且显得廉价。","2","1,1,0,1,1,1,1,1",0,28
"咸蛋黄焗南瓜很好吃，咸蛋黄裹得很均匀，南瓜很甜。","0","1,1,1,1,1,1,1,1",0,28
"服务员把我们的酒水单弄丢了，又要重新点一遍。","3","1,1,1,0,1,1,1,1",1,29
"桂花马蹄糕很Q弹，桂花很香，马蹄很脆。","0","1,1,1,1,1,1,1,1",0,27
"餐厅的楼梯扶手很脏，没人擦，扶着都是灰。","2","1,1,0,1,1,1,1,1",0,27
"香酥鲫鱼炸得很香，鱼很新鲜，连骨头都酥了。","0,1","1,1,1,1,1,1,1,1",0,28
"服务员结账时对账很仔细，没有出任何差错。","3","1,1,1,1,1,1,1,1",0,27
"酱炒年糕很Q弹，酱汁很浓，加了拉面很好吃。","0","1,1,1,1,1,1,1,1",0,28
"点了一个鱼头，结果里面腮没去干净，很腥。","0,1","0,0,1,1,1,1,1,1",2,28
"豆浆油条很经典，豆浆很浓，油条很脆。","0","1,1,1,1,1,1,1,1",0,26
"服务员对熟客笑脸相迎，对我们爱答不理。","3","1,1,1,0,1,1,1,1",2,28
"黑糖珍珠奶茶很好喝，珍珠很Q，黑糖味很足。","0","1,1,1,1,1,1,1,1",0,28
"餐厅的桌面不平，杯子放上去会滑动。","2","1,1,0,1,1,1,1,1",0,26
"干锅肥肠洗得很干净，没有异味，炒得很香。","0","1,1,1,1,1,1,1,1",0,27
"服务员上菜时把酱汁滴到我的白衣服上，也没道歉。","3,7","1,1,1,0,1,1,1,0",3,31
"松花蛋拌豆腐很清爽，皮蛋很香，豆腐很嫩。","0","1,1,1,1,1,1,1,1",0,27
"店里的顾客太多了，吵得像菜市场一样。","2","1,1,0,1,1,1,1,1",0,27
"玫瑰饼很香很酥，玫瑰花瓣很多，馅料很清甜。","0","1,1,1,1,1,1,1,1",0,28
"服务员给我们上的茶是凉的，让换一壶也不肯。","3,0","0,1,1,0,1,1,1,1",1,29
"红烧鱼块很入味，鱼很嫩，酱汁很浓，配饭很好。","0","1,1,1,1,1,1,1,1",0,28
"餐厅的等位区有免费的水果和茶水，不错。","3","1,1,1,1,1,1,1,1",0,27
"香煎培根很脆很香，配鸡蛋和吐司很完美。","0","1,1,1,1,1,1,1,1",0,27
"服务员收盘的时候把汤汁甩到我朋友身上了。","3,7","1,1,1,0,1,1,1,0",3,28
"五彩炒饭很好看，胡萝卜黄瓜玉米都很多，味道也好。","0","1,1,1,1,1,1,1,1",0,28
"餐厅的门口台阶太高了，推婴儿车进不去。","2","1,1,0,1,1,1,1,1",0,28
"蚝油牛肉很嫩，蚝油味很足，洋葱很甜。","0","1,1,1,1,1,1,1,1",0,26
"服务员上来就问我们要不要加会员，很商业。","3","1,1,1,0,1,1,1,1",1,27
"榴莲冰淇淋蛋糕很好吃，榴莲味很浓，冰淇淋很滑。","0","1,1,1,1,1,1,1,1",0,28
"店里的吊扇吹得纸片到处飞，环境很乱。","2","1,1,0,1,1,1,1,1",0,27
"鸡丝凉面很爽口，鸡肉很嫩，麻酱很香。","0","1,1,1,1,1,1,1,1",0,26
"服务员把我们的菜放在备餐台上很久才端上来，都凉了。","3,4","1,1,1,0,0,1,1,1",1,30
"糖水黄桃很好吃，黄桃很甜，糖水很清。","0","1,1,1,1,1,1,1,1",0,25
"餐厅的沙发座位很大，坐五六个人都不挤。","2","1,1,1,1,1,1,1,1",0,27
"椒盐鸭舌很香很有嚼劲，下酒一流。","0","1,1,1,1,1,1,1,1",0,25
"吃了海鲜后皮肤起红疹，可能是过敏了。","7","1,1,1,1,1,1,1,0",3,26
"奶香玉米烙很好吃，玉米很甜，奶味很香。","0","1,1,1,1,1,1,1,1",0,27
"服务员把椅子撞到我的腿，也没说对不起。","3","1,1,1,0,1,1,1,1",1,27
"黑米糕很糯很香，黑米味很纯，不会太甜。","0","1,1,1,1,1,1,1,1",0,27
"餐厅的厨房是开放式的，可以看到厨师操作，很安心。","2,7","1,1,1,1,1,1,1,1",0,29
"蒜香排骨炸得很酥，蒜味很足，肉很多。","0","1,1,1,1,1,1,1,1",0,26
"买单时发现被收了开瓶费，我们并没有自带酒水。","5,3","1,1,1,0,1,0,1,1",2,30
"红豆沙汤圆很好吃，豆沙很绵，汤圆很糯。","0","1,1,1,1,1,1,1,1",0,27
"服务员给我们加汤的时候把火锅汤底溅到桌上了。","3","1,1,1,0,1,1,1,1",1,28
"牛肉酱意面很好吃，牛肉酱很浓，面很Q弹。","0","1,1,1,1,1,1,1,1",0,27
"餐厅的壁画很有特色，是手绘的，很用心。","2","1,1,1,1,1,1,1,1",0,27
"酸菜炖血肠很东北，酸菜很酸爽，血肠很嫩。","0","1,1,1,1,1,1,1,1",0,27
"服务员太忙了，叫了很久才有人来应一下。","3","1,1,1,0,1,1,1,1",1,25
"糖炒栗子蛋糕很好吃，栗子味很浓，奶油很轻。","0","1,1,1,1,1,1,1,1",0,28
"餐厅的椅套很干净，是洗过的，没有异味。","2","1,1,1,1,1,1,1,1",0,27
"香辣蟹脚很入味，蟹脚很大，啃着很过瘾。","0","1,1,1,1,1,1,1,1",0,27
"服务员收盘时把剩菜汤泼到地上了，也不拖。","3","1,1,1,0,1,1,1,1",1,28
"糯米烧麦很大个，馅料很足，糯米很糯。","0","1,1,1,1,1,1,1,1",0,26
"店里的鲜花很漂亮，每天换新的，有香气。","2","1,1,1,1,1,1,1,1",0,27
"麻辣鸭血很嫩很入味，鸭血很滑，麻辣味很足。","0","1,1,1,1,1,1,1,1",0,28
"服务员对菜品不熟悉，问什么都答不上来。","3","1,1,1,0,1,1,1,1",1,27
"南瓜饼外酥里糯，豆沙馅很细，芝麻很香。","0","1,1,1,1,1,1,1,1",0,27
"餐厅的招牌菜价格虚高，不值那个价。","5","1,1,1,1,1,0,1,1",1,26
"酱炒花菜很香，花菜很脆，酱味很足。","0","1,1,1,1,1,1,1,1",0,25
"服务员结账时主动询问有没有会员卡，很贴心。","3","1,1,1,1,1,1,1,1",0,28
"柠檬烤鱼酸辣开胃，鱼肉很嫩，配菜很多。","0","1,1,1,1,1,1,1,1",0,27
"餐厅的等位号过号作废，我们过了一个号就得重排。","3","1,1,1,0,1,1,1,1",1,30
"红糖姜撞奶很暖，姜味很足，奶很滑。","0","1,1,1,1,1,1,1,1",0,26
"服务员把我们的披萨切成了八块，很均匀。","3","1,1,1,1,1,1,1,1",0,27
"店里播放的是古典音乐，很优雅，适合用餐。","2","1,1,1,1,1,1,1,1",0,27
"肉末蒸蛋很嫩滑，肉末很香，小朋友拌饭吃很好。","0","1,1,1,1,1,1,1,1",0,28
"服务员端菜的时候手滑，一盘菜全扣地上了。","3","1,1,1,0,1,1,1,1",1,28
"炒蘑菇很鲜，蘑菇很嫩，蒜蓉很香。","0","1,1,1,1,1,1,1,1",0,25
"餐厅的桌子都是实木的，很重很有质感。","2","1,1,1,1,1,1,1,1",0,26
"椒盐玉米烙很香很脆，玉米很甜，很好吃。","0","1,1,1,1,1,1,1,1",0,27
"服务员把我们点的菜重复了三次确认，很严谨。","3","1,1,1,1,1,1,1,1",0,28
"酸菜肉丝面很开胃，酸菜很脆，肉丝很多。","0","1,1,1,1,1,1,1,1",0,27
"吃了两口发现米饭里有黑色的虫子，吓死了。","7","1,1,1,1,1,1,1,0",3,27
"芝麻球外酥里糯，芝麻很香，豆沙很甜。","0","1,1,1,1,1,1,1,1",0,26
"餐厅的卡座要最低消费500元，太贵了。","5","1,1,1,1,1,0,1,1",1,26
"醋溜白菜很酸爽，白菜很脆，很开胃。","0","1,1,1,1,1,1,1,1",0,25
"服务员把隔壁桌的账单夹到我们的菜单里了。","3","1,1,1,0,1,1,1,1",1,28
"糯米丸子很好吃，肉馅很鲜，糯米很软。","0","1,1,1,1,1,1,1,1",0,26
"店里的空气清新剂味道太浓了，呛鼻子。","2","1,1,0,1,1,1,1,1",0,27
"黑椒意大利面很正宗，牛肉很多，面很Q弹。","0","1,1,1,1,1,1,1,1",0,27
"服务员帮我们预留了最好的位置，很感激。","3","1,1,1,1,1,1,1,1",0,27
"麻辣牛板筋很有嚼劲，麻辣味很足，越嚼越香。","0","1,1,1,1,1,1,1,1",0,28
"餐厅的桌布是新的，白得发光，看起来很舒服。","2","1,1,1,1,1,1,1,1",0,28
"番茄蛋面很家常，汤很鲜，鸡蛋很嫩。","0","1,1,1,1,1,1,1,1",0,25
"服务员在收银台大声抱怨加班费少，全听到了。","3","1,1,1,0,1,1,1,1",1,28
"炸芋头片很脆很香，芋头很粉，蘸番茄酱好吃。","0","1,1,1,1,1,1,1,1",0,28
"餐厅的WiFi密码太复杂了，输了半天才连上。","2","1,1,0,1,1,1,1,1",0,28
"三杯鸡很下饭，鸡肉很嫩，九层塔很提味。","0","1,1,1,1,1,1,1,1",0,26
"服务员把我们的外卖打包得很结实，不会洒漏。","3","1,1,1,1,1,1,1,1",0,27
"凉拌木耳很脆，酸辣适中，很开胃。","0","1,1,1,1,1,1,1,1",0,24
"店里的洗手池水龙头坏了，一直滴水很吵。","2","1,1,0,1,1,1,1,1",0,27
"蜜汁叉烧很甜很香，肉很嫩，边角有点焦。","0","1,1,1,1,1,1,1,1",0,26
"服务员给我们的杯子有口红印，要求换了一个。","3,7","1,1,1,0,1,1,1,0",2,28
"红烧带鱼很入味，带鱼很新鲜，不腥。","0,1","1,1,1,1,1,1,1,1",0,26
"餐厅的音乐太吵了，想安静吃饭都不行。","2","1,1,0,1,1,1,1,1",0,25
"皮蛋瘦肉粥很绵密，瘦肉很多，皮蛋很香。","0","1,1,1,1,1,1,1,1",0,27
"服务员收盘子的时候把我们的账单也收走了。","3","1,1,1,0,1,1,1,1",1,27
"椒盐排骨外酥里嫩，肉很多，椒盐很香。","0","1,1,1,1,1,1,1,1",0,26
"餐厅的灯光太暗了，拍照都拍不清楚。","2","1,1,0,1,1,1,1,1",0,26
"椰汁西米露很好喝，椰味很浓，西米很Q。","0","1,1,1,1,1,1,1,1",0,26
"服务员说我们没有提前预约所以要等很久，但其实有位置。","3","1,1,1,0,1,1,1,1",2,32
"甜豆炒肉片很清甜，甜豆很脆，肉片很嫩。","0","1,1,1,1,1,1,1,1",0,27
"餐厅的甜品台品种很多，每样都做得很精致。","0","1,1,1,1,1,1,1,1",0,27
"吃完饭后感觉舌头发麻，可能是花椒太多了。","0,7","0,1,1,1,1,1,1,0",3,28
"烤馒头片很脆很香，撒了孜然辣椒粉很够味。","0","1,1,1,1,1,1,1,1",0,28
"服务员把我们的菜品顺序搞乱了，甜品先上了。","3,4","1,1,1,0,0,1,1,1",1,29
"酱牛肉夹馍很好吃，馍很脆，牛肉很烂。","0","1,1,1,1,1,1,1,1",0,26
"店里的绿植养得很好，看着心情都变好了。","2","1,1,1,1,1,1,1,1",0,26
"白菜豆腐汤很清淡，豆腐很嫩，白菜很甜。","0","1,1,1,1,1,1,1,1",0,27
